"STUDENT_ID","SECTION_ID","GRADE_TYPE_CODE","GRADE_CODE_OCCURRENCE","NUMERIC_GRADE","COMMENTS","CREATED_BY","CREATED_DATE","MODIFIED_BY","MODIFIED_DATE"
223,104,"PA",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
223,104,"QZ",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
223,104,"QZ",2,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
223,119,"FI",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
223,119,"HM",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
223,119,"HM",2,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
223,119,"HM",3,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
223,119,"HM",4,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
223,119,"MT",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
223,119,"PA",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
223,119,"QZ",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
223,119,"QZ",2,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
224,89,"FI",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
224,89,"MT",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
225,89,"FI",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
225,89,"MT",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
227,89,"FI",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
227,89,"MT",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
227,96,"FI",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
227,96,"HM",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
227,96,"HM",2,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
227,96,"HM",3,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
227,96,"HM",4,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
227,96,"MT",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
227,96,"PA",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
227,96,"QZ",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
227,96,"QZ",2,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
228,148,"FI",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
228,148,"HM",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
228,148,"HM",2,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
228,148,"HM",3,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
228,148,"HM",4,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
228,148,"HM",5,95,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
228,148,"HM",6,95,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
228,148,"HM",7,95,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
228,148,"HM",8,95,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
228,148,"HM",9,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
228,148,"HM",10,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
228,148,"MT",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
229,111,"FI",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
229,111,"HM",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
229,111,"HM",2,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
229,111,"HM",3,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
229,111,"HM",4,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
229,111,"HM",5,95,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
229,111,"HM",6,95,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
229,111,"HM",7,95,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
229,111,"HM",8,95,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
229,111,"HM",9,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
229,111,"HM",10,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
229,111,"MT",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
230,86,"FI",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
230,86,"HM",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
230,86,"HM",2,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
230,86,"HM",3,97,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
230,86,"HM",4,97,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
230,86,"MT",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
230,86,"PA",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
230,86,"QZ",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
230,86,"QZ",2,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
230,86,"QZ",3,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
230,86,"QZ",4,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,91,"FI",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,91,"MT",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,147,"FI",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,147,"HM",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,147,"HM",2,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,147,"HM",3,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,147,"HM",4,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,147,"MT",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,147,"PA",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,147,"QZ",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,147,"QZ",2,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,147,"QZ",3,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,147,"QZ",4,73,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,149,"PA",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,149,"PA",2,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,149,"PA",3,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,149,"PA",4,80,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,149,"PA",5,73,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,149,"PA",6,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,149,"PA",7,93,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,149,"PA",8,93,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,149,"PA",9,93,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,149,"PA",10,93,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,149,"PA",11,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,149,"PA",12,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
232,149,"PJ",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
233,90,"FI",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
233,90,"MT",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
233,112,"FI",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
233,112,"HM",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
233,112,"HM",2,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
233,112,"HM",3,86,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
233,112,"HM",4,96,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
233,112,"MT",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
233,112,"PA",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
233,112,"QZ",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
233,112,"QZ",2,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
234,137,"PA",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
234,137,"PA",2,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
234,137,"PA",3,86,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
234,137,"PA",4,96,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
234,137,"PA",5,89,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
234,137,"PA",6,89,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
234,137,"PA",7,89,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
234,137,"PA",8,79,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
234,137,"PA",9,79,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
234,137,"PA",10,89,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
234,137,"PA",11,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
234,137,"PA",12,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
234,137,"PJ",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
235,83,"FI",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
235,83,"MT",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
235,150,"FI",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
235,150,"MT",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
236,138,"FI",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
236,138,"HM",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
236,138,"HM",2,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
236,138,"HM",3,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
236,138,"HM",4,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
236,138,"MT",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
236,138,"PA",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
236,138,"QZ",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
236,138,"QZ",2,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
236,140,"FI",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
236,140,"HM",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
236,140,"HM",2,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
236,140,"HM",3,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
236,140,"HM",4,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
236,140,"MT",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
236,140,"PA",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
236,140,"QZ",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
236,140,"QZ",2,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
237,85,"FI",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
237,85,"HM",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
237,85,"HM",2,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
237,85,"HM",3,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
237,85,"HM",4,73,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
237,85,"MT",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
237,85,"PA",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
237,85,"QZ",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
237,85,"QZ",2,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
237,141,"FI",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
237,141,"HM",1,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
237,141,"HM",2,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
237,141,"HM",3,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
237,141,"HM",4,80,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
237,141,"MT",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
237,141,"PA",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
237,141,"QZ",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
237,141,"QZ",2,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,85,"FI",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,85,"HM",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,85,"HM",2,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,85,"HM",3,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,85,"HM",4,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,85,"MT",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,85,"PA",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,85,"QZ",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,85,"QZ",2,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,103,"FI",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,103,"HM",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,103,"HM",2,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,103,"HM",3,97,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,103,"HM",4,97,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,103,"MT",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,103,"PA",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,103,"QZ",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,103,"QZ",2,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,141,"FI",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,141,"HM",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,141,"HM",2,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,141,"HM",3,81,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,141,"HM",4,81,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,141,"MT",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,141,"PA",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,141,"QZ",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
238,141,"QZ",2,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
240,81,"FI",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
240,81,"HM",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
240,81,"HM",2,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
240,81,"HM",3,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
240,81,"HM",4,80,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
240,81,"MT",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
240,81,"PA",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
240,81,"QZ",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
240,81,"QZ",2,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
240,81,"QZ",3,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
240,81,"QZ",4,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
241,155,"PA",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
241,155,"PA",2,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
241,155,"PA",3,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
241,155,"PA",4,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
241,155,"PA",5,95,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
241,155,"PA",6,95,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
241,155,"PA",7,95,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
241,155,"PA",8,95,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
241,155,"PA",9,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
241,155,"PA",10,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
241,155,"PA",11,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
241,155,"PA",12,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
241,155,"PJ",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
242,148,"FI",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
242,148,"HM",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
242,148,"HM",2,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
242,148,"HM",3,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
242,148,"HM",4,73,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
242,148,"HM",5,96,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
242,148,"HM",6,96,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
242,148,"HM",7,96,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
242,148,"HM",8,86,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
242,148,"HM",9,86,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
242,148,"HM",10,86,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
242,148,"MT",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
243,103,"FI",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
243,103,"HM",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
243,103,"HM",2,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
243,103,"HM",3,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
243,103,"HM",4,98,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
243,103,"MT",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
243,103,"PA",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
243,103,"QZ",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
243,103,"QZ",2,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
244,82,"PA",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
244,82,"PA",2,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
244,82,"PA",3,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
244,82,"PA",4,73,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
244,82,"PA",5,96,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
244,82,"PA",6,96,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
244,82,"PA",7,96,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
244,82,"PA",8,86,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
244,82,"PA",9,86,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
244,82,"PA",10,86,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
244,82,"PA",11,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
244,82,"PA",12,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
244,82,"PJ",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
245,82,"PA",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
245,82,"PA",2,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
245,82,"PA",3,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
245,82,"PA",4,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
245,82,"PA",5,97,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
245,82,"PA",6,97,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
245,82,"PA",7,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
245,82,"PA",8,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
245,82,"PA",9,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
245,82,"PA",10,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
245,82,"PA",11,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
245,82,"PA",12,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
245,82,"PJ",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
246,85,"FI",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
246,85,"HM",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
246,85,"HM",2,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
246,85,"HM",3,75,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
246,85,"HM",4,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
246,85,"MT",1,99,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
246,85,"PA",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
246,85,"QZ",1,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
246,85,"QZ",2,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
247,92,"FI",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
247,92,"MT",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,148,"FI",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,148,"HM",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,148,"HM",2,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,148,"HM",3,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,148,"HM",4,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,148,"HM",5,97,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,148,"HM",6,97,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,148,"HM",7,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,148,"HM",8,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,148,"HM",9,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,148,"HM",10,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,148,"MT",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,155,"PA",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,155,"PA",2,90,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,155,"PA",3,83,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,155,"PA",4,73,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,155,"PA",5,96,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,155,"PA",6,96,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,155,"PA",7,96,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,155,"PA",8,86,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,155,"PA",9,86,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,155,"PA",10,86,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,155,"PA",11,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,155,"PA",12,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
248,155,"PJ",1,76,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,126,"FI",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,126,"HM",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,126,"HM",2,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,126,"HM",3,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,126,"HM",4,74,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,126,"MT",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,126,"PA",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,126,"QZ",1,92,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,126,"QZ",2,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,146,"FI",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,146,"HM",1,77,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,146,"HM",2,87,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,146,"HM",3,97,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,146,"HM",4,97,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,146,"MT",1,91,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,146,"PA",1,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,146,"QZ",1,85,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,146,"QZ",2,84,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,154,"FI",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,154,"HM",1,88,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
250,154,"HM",2,82,"","BROSENZW",23-MAR-07,"DSCHERER",23-MAR-07
